"mag_id","coverage","sample_id","site","time","cluster","rel_abund","domain","phylum","class","order","family","genus","species","phylum2"
"L082_bin.12",0.0674292610458734,"L081","Anoxic","Winter",4,0.00700654152750098,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Thiopseudomonas","","Proteobacteria"
"L082_bin.18",48.3550921125499,"L081","Anoxic","Winter",1,5.0245539651135,"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Syner-03","Syner-03 sp012727545","Synergistota"
"L082_bin.19",1.13333455476519,"L081","Anoxic","Winter",4,0.117764239135171,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","","Proteobacteria"
"L082_bin.25",1.99497751852844,"L081","Anoxic","Winter",4,0.207297137966423,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Thauera","","Proteobacteria"
"L082_bin.26",5.77888343168041,"L081","Anoxic","Winter",4,0.600480950237763,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Ottowia","Ottowia sp001897615","Proteobacteria"
"L082_bin.27",3.93029844725336,"L081","Anoxic","Winter",4,0.408395388871588,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Comamonas","Comamonas denitrificans_A","Proteobacteria"
"L082_bin.3",11.773129207235,"L081","Anoxic","Winter",3,1.22334009626782,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","DMER64","DMER64 sp002427525","Bacteroidota"
"L082_bin.9",0.494004421519367,"L081","Anoxic","Winter",3,0.0513317577629952,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Gelidibacter","","Bacteroidota"
"L001_bin.13",12.5411888896393,"L082","Oxic","Winter",1,1.53288651324251,"Bacteria","Firmicutes_A","Clostridia","Saccharofermentanales","Fastidiosipilaceae","JAAYZH01","JAAYZH01 sp012514965","Firmicutes"
"L001_bin.14",0.132040124360556,"L082","Oxic","Winter",3,0.0161390221948073,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","4484-276","SABY01","","Bacteroidota"
"L001_bin.17",0.278574150090221,"L082","Oxic","Winter",3,0.0340496073672944,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","UBA2632","UBA2632 sp012840785","Bacteroidota"
"L001_bin.19",1.50666341716453,"L082","Oxic","Winter",1,0.184156705755015,"Bacteria","Firmicutes_A","Clostridia","Tissierellales","Sedimentibacteraceae","Sedimentibacter","","Firmicutes"
"L001_bin.2",17.6055716057053,"L082","Oxic","Winter",1,2.15189672285425,"Bacteria","Firmicutes_A","Clostridia","Saccharofermentanales","Saccharofermentanaceae","DUPM01","DUPM01 sp012838315","Firmicutes"
"L001_bin.20",5.09028640296742,"L082","Oxic","Winter",3,0.622176369745667,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Proteiniphilum","Proteiniphilum sp012728155","Bacteroidota"
"L001_bin.3",0.509282230677201,"L082","Oxic","Winter",3,0.0622486328616006,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","UBA1179","UBA1179 sp002340405","Bacteroidota"
"L001_bin.6",2.56319461910476,"L082","Oxic","Winter",3,0.313294576536313,"Bacteria","Verrucomicrobiota","Kiritimatiellae","RFP12","UBA3636","JAAZFF01","","Verrucomicrobiota"
"L001_bin.7",2.1940981446836,"L082","Oxic","Winter",1,0.268180591514289,"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Syner-03","Syner-03 sp002316795","Synergistota"
"L003_bin.19",4.50270868575805,"L082","Oxic","Winter",1,0.550357823185368,"Bacteria","Firmicutes_A","Clostridia","Christensenellales","CAG-74","UBA1038","","Firmicutes"
"L003_bin.22",0.445174555920259,"L082","Oxic","Winter",1,0.0544128693709926,"Bacteria","Synergistota","Synergistia","Synergistales","Dethiosulfovibrionaceae","Pyramidobacter","Pyramidobacter piscolens_A","Synergistota"
"L003_bin.25",9.42312482019762,"L082","Oxic","Winter",3,1.15177126160781,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","JAFGAQ01","JAFGAQ01","","Verrucomicrobiota"
"L003_bin.29",0.967605027548209,"L082","Oxic","Winter",3,0.118268587605728,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","RUG11257","RUG11257 sp012513425","Bacteroidota"
"L003_bin.3",0.180876523551998,"L082","Oxic","Winter",5,0.022108205685675,"Bacteria","Fibrobacterota","Chitinivibrionia","Chitinivibrionales","Chitinispirillaceae","JAAYIG01","","Fibrobacterota"
"L003_bin.31",0.880174649964288,"L082","Oxic","Winter",3,0.107582132930222,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Lentimicrobiaceae","Lentimicrobium","Lentimicrobium sp002410555","Bacteroidota"
"L003_bin.7",2.57259866853791,"L082","Oxic","Winter",3,0.314444016248351,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Fermentimonas","Fermentimonas sp002398875","Bacteroidota"
"L003_bin.9",2.05147500087663,"L082","Oxic","Winter",3,0.250748026265347,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","DMER64","DMER64 sp002408205","Bacteroidota"
"L004_bin.13",5.4670194278437,"L082","Oxic","Winter",3,0.66822375632183,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ginsengibacter","","Bacteroidota"
"L004_bin.14",3.0324579630063,"L082","Oxic","Winter",4,0.370651774275357,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Thiobacillaceae","Thiobacillus","Thiobacillus sp001899775","Proteobacteria"
"L004_bin.16",33.5213223045241,"L082","Oxic","Winter",3,4.0972497359569,"Bacteria","Bacteroidota","Bacteroidia","AKYH767-A","OLB10","OLB10","OLB10 sp001567275","Bacteroidota"
"L004_bin.4",0.977992163060567,"L082","Oxic","Winter",4,0.119538188125921,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","UBA7239","UBA7239","","Proteobacteria"
"L005_bin.1",1.65357124284587,"L082","Oxic","Winter",3,0.202112979809921,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Agriterribacter","","Bacteroidota"
"L005_bin.3",0.510732768897266,"L082","Oxic","Winter",3,0.0624259294874665,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","JAEUUM01","","Bacteroidota"
"L005_bin.7",0.820926185427233,"L082","Oxic","Winter",4,0.100340301791373,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","TH1-2","Terricaulis","","Proteobacteria"
"L036_bin.1",12.7560890095062,"L082","Oxic","Winter",5,1.55915336069509,"Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus","","Desulfobacterota"
"L036_bin.10",0.067355261127042,"L082","Oxic","Winter",5,0.00823271001546485,"Bacteria","Desulfobacterota_I","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Solidesulfovibrio","","Desulfobacterota"
"L036_bin.11",4.46485786382335,"L082","Oxic","Winter",1,0.545731386651366,"Bacteria","Spirochaetota","Spirochaetia","Sphaerochaetales","Sphaerochaetaceae","JAAYFO01","JAAYFO01 sp012728215","Spirochaetota"
"L036_bin.17",0.602660290442098,"L082","Oxic","Winter",1,0.0736620618200475,"Bacteria","Firmicutes_A","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia coccoides","Firmicutes"
"L036_bin.19",1.06265377162781,"L082","Oxic","Winter",1,0.129886221243367,"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","","","Synergistota"
"L036_bin.2",0.457865678601667,"L082","Oxic","Winter",1,0.0559640820165742,"Bacteria","Firmicutes_A","Clostridia","Lachnospirales","Lachnospiraceae","Hespellia","Hespellia stercorisuis","Firmicutes"
"L036_bin.20",20.4515448756939,"L082","Oxic","Winter",1,2.49975481517739,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Trichococcus","Trichococcus flocculiformis","Firmicutes"
"L036_bin.22",0.0772225535367736,"L082","Oxic","Winter",5,0.00943877106678936,"Bacteria","Desulfobacterota_I","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Solidesulfovibrio","Solidesulfovibrio alcoholivorans","Desulfobacterota"
"L036_bin.25",2.75096138700764,"L082","Oxic","Winter",3,0.336244964149981,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Macellibacteroides","Macellibacteroides fermentans","Bacteroidota"
"L036_bin.3",6.56056180561646,"L082","Oxic","Winter",1,0.801885435234252,"Bacteria","Firmicutes","Bacilli","RFN20","CAG-826","Onthovivens","","Firmicutes"
"L036_bin.5",5.59154913579643,"L082","Oxic","Winter",1,0.683444794095726,"Bacteria","Firmicutes_C","Negativicutes","Acidaminococcales","Acidaminococcaceae","","","Firmicutes"
"L038_bin.11",1.76675733549981,"L082","Oxic","Winter",1,0.215947508293834,"Bacteria","Firmicutes_B","Syntrophomonadia","Syntrophomonadales","Syntrophomonadaceae","DTU018","","Firmicutes"
"L038_bin.16",2.38500524903334,"L082","Oxic","Winter",1,0.291514816691429,"Bacteria","Firmicutes_A","Clostridia","Clostridiales","Clostridiaceae","JG1575","","Firmicutes"
"L038_bin.2",4.96278248736867,"L082","Oxic","Winter",1,0.606591800026889,"Bacteria","Firmicutes_A","Clostridia","Tissierellales","Peptoniphilaceae","JAAYQA01","","Firmicutes"
"L038_bin.23",0.611270734452219,"L082","Oxic","Winter",1,0.0747145005969683,"Bacteria","Firmicutes_B","Syntrophomonadia","Syntrophomonadales","Syntrophomonadaceae","UBA4844","","Firmicutes"
"L038_bin.25",3.35134817111659,"L082","Oxic","Winter",1,0.409629139461299,"Bacteria","Firmicutes_A","Clostridia","Peptostreptococcales","Anaerovoracaceae","JAAZGD01","","Firmicutes"
"L038_bin.7",16.7914176623037,"L082","Oxic","Winter",1,2.0523841797831,"Bacteria","Firmicutes_A","Clostridia","Saccharofermentanales","DTU023","UBA4923","UBA4923 sp002427535","Firmicutes"
"L039_bin.10",3.69369907509988,"L082","Oxic","Winter",4,0.45147406246903,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","UBA5518","UBA5518","","Proteobacteria"
"L039_bin.13",7.6272705438358,"L082","Oxic","Winter",5,0.932267287605936,"Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Microbacteriaceae","Terrimesophilobacter","","Actinobacteriota"
"L039_bin.4",9.87174643726935,"L082","Oxic","Winter",5,1.20660545894028,"Bacteria","Actinobacteriota","Acidimicrobiia","Acidimicrobiales","UBA8139","","","Actinobacteriota"
"L039_bin.7",3.22678159561517,"L082","Oxic","Winter",4,0.394403595434554,"Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira_A","Nitrospira_A sp001567445","Nitrospirota"
"L040_bin.10",0.260838764314934,"L082","Oxic","Winter",3,0.0318818436966149,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","LD1","UBA7692","UBA7692 sp001897535","Bacteroidota"
"L040_bin.16",0.302327527078448,"L082","Oxic","Winter",5,0.0369529390649215,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","UBA11358","SCTL01","","Verrucomicrobiota"
"L040_bin.20",8.17532010168771,"L082","Oxic","Winter",4,0.999254379755847,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella_A","Dokdonella_A sp014338185","Proteobacteria"
"L040_bin.21",0.368819687800491,"L082","Oxic","Winter",5,0.0450801539010984,"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","","","Myxococcota"
"L040_bin.7",2.35124137816961,"L082","Oxic","Winter",4,0.287387920689996,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Thiobacillaceae","PFJX01","","Proteobacteria"
"L040_bin.9",0.605898126761984,"L082","Oxic","Winter",4,0.0740578166141517,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Thiobacillaceae","PFJX01","","Proteobacteria"
"L078_bin.10",12.2083227888643,"L082","Oxic","Winter",3,1.49220090033262,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","VadinHA17","LD21","LD21 sp012729475","Bacteroidota"
"L078_bin.17",0.944939097690334,"L082","Oxic","Winter",3,0.115498172576102,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","DTU049","GWF2-43-63","","Bacteroidota"
"L078_bin.28",0.782208423632465,"L082","Oxic","Winter",1,0.0956079007885329,"Bacteria","Firmicutes_A","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum","","Firmicutes"
"L078_bin.34",11.1689038688217,"L082","Oxic","Winter",3,1.36515463237801,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","DMER64","DMER64 sp001512865","Bacteroidota"
"L078_bin.37",17.7742477780408,"L082","Oxic","Winter",2,2.17251370199026,"Archaea","Halobacteriota","Methanosarcinia","Methanosarcinales","Methanosarcinaceae","Methanosarcina","Methanosarcina mazei","Halobacteriota"
"L078_bin.9",0.997916784197281,"L082","Oxic","Winter",3,0.121973538019037,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Geofilum","Geofilum sp002427105","Bacteroidota"
"L080_bin.29",2.13691452514876,"L082","Oxic","Winter",2,0.261191142592444,"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","UBA412","UBA412 sp002495685","Methanobacteriota"
"L080_bin.38",1.5387301245077,"L082","Oxic","Winter",5,0.188076160572497,"Bacteria","Actinobacteriota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Corynebacterium","Corynebacterium sp012838985","Actinobacteriota"
"L081_bin.10",4.17354387003677,"L082","Oxic","Winter",1,0.510124611558203,"Bacteria","Firmicutes_A","Clostridia","Tissierellales","Peptoniphilaceae","","","Firmicutes"
"L081_bin.12",22.0124116559017,"L082","Oxic","Winter",1,2.69053669857008,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia","","Firmicutes"
"L081_bin.18",9.16309592596536,"L082","Oxic","Winter",1,1.11998840684582,"Bacteria","Firmicutes_A","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sp000435835","Firmicutes"
"L081_bin.30",3.9132598112881,"L082","Oxic","Winter",1,0.478310568505437,"Bacteria","Firmicutes_C","Negativicutes","Acidaminococcales","Acidaminococcaceae","","","Firmicutes"
"L081_bin.36",7.52544304696341,"L082","Oxic","Winter",3,0.919821099448936,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella","","Bacteroidota"
"L081_bin.38",5.00263867077439,"L082","Oxic","Winter",2,0.61146334821499,"Archaea","Halobacteriota","Methanomicrobia","Methanomicrobiales","Methanoculleaceae","Methanoculleus","","Halobacteriota"
"L081_bin.4",9.12036868879345,"L082","Oxic","Winter",5,1.11476593502235,"Bacteria","Desulfobacterota_I","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio legallii","Desulfobacterota"
"L082_bin.12",25.5138092896497,"L082","Oxic","Winter",4,3.11850610860787,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Thiopseudomonas","","Proteobacteria"
"L082_bin.18",21.693021745278,"L082","Oxic","Winter",1,2.65149825566254,"Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","Syner-03","Syner-03 sp012727545","Synergistota"
"L082_bin.19",26.1681142160927,"L082","Oxic","Winter",4,3.19848059955276,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","","Proteobacteria"
"L082_bin.25",189.762760553925,"L082","Oxic","Winter",4,23.1943541340875,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Thauera","","Proteobacteria"
"L082_bin.26",106.320809270354,"L082","Oxic","Winter",4,12.9953974891644,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Ottowia","Ottowia sp001897615","Proteobacteria"
"L082_bin.27",59.200874682091,"L082","Oxic","Winter",4,7.2360143181726,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Comamonas","Comamonas denitrificans_A","Proteobacteria"
"L082_bin.3",28.9972005968454,"L082","Oxic","Winter",3,3.54427463838081,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA932","DMER64","DMER64 sp002427525","Bacteroidota"
"L082_bin.9",21.3979919340876,"L082","Oxic","Winter",3,2.61543730302416,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Gelidibacter","","Bacteroidota"
